transaction_id,transaction_date,year,month,week_of_year,day_of_week,market,state,product,category,vendor,quantity,unit_price,avg_price,total_amount,price_diff,price_diff_pct,price_category,week_start_date
TXN0488,2024-01-18,2024,1,3,Thursday,Wuse,Abuja,Garri White,Grains,Alhaji Musa,5.0,1591.0,5932.0,7955.0,-4341.0,-73.17936614969656,Low,2024-01-15
TXN0488,2024-01-18,2024,1,3,Thursday,Wuse,Abuja,Garri White,Grains,Alhaji Musa,5.0,1591.0,3496.0,7955.0,-1905.0,-54.4908466819222,Low,2024-01-15
TXN0488,2024-01-18,2024,1,3,Thursday,Wuse,Abuja,Garri White,Grains,Alhaji Musa,5.0,1591.0,5195.0,7955.0,-3604.0,-69.37439846005775,Low,2024-01-15
TXN0489,2024-01-29,2024,1,5,Monday,Bodija,Oyo,Rice 50Kg,Grains,Mr Ade,5.0,79720.0,79192.5,398600.0,527.5,0.6660984310382928,Premium,2024-01-29
TXN0489,2024-01-29,2024,1,5,Monday,Bodija,Oyo,Rice 50Kg,Grains,Mr Ade,5.0,79720.0,75694.0,398600.0,4026.0,5.318783523132613,Premium,2024-01-29
TXN0489,2024-01-29,2024,1,5,Monday,Bodija,Oyo,Rice 50Kg,Grains,Mr Ade,5.0,79720.0,82473.0,398600.0,-2753.0,-3.3380621536745356,Premium,2024-01-29
TXN0489,2024-01-29,2024,1,5,Monday,Bodija,Oyo,Rice 50Kg,Grains,Mr Ade,5.0,79720.0,82450.0,398600.0,-2730.0,-3.311097634930261,Premium,2024-01-29
TXN0489,2024-01-29,2024,1,5,Monday,Bodija,Oyo,Rice 50Kg,Grains,Mr Ade,5.0,79720.0,82429.0,398600.0,-2709.0,-3.2864647150881368,Premium,2024-01-29
TXN0489,2024-01-29,2024,1,5,Monday,Bodija,Oyo,Rice 50Kg,Grains,Mr Ade,5.0,79720.0,79223.0,398600.0,497.0,0.6273430695631319,Premium,2024-01-29
TXN0489,2024-01-29,2024,1,5,Monday,Bodija,Oyo,Rice 50Kg,Grains,Mr Ade,5.0,79720.0,78144.0,398600.0,1576.0,2.0167895167895167,Premium,2024-01-29
TXN0489,2024-01-29,2024,1,5,Monday,Bodija,Oyo,Rice 50Kg,Grains,Mr Ade,5.0,79720.0,79378.0,398600.0,342.0,0.4308498576431756,Premium,2024-01-29
TXN0489,2024-01-29,2024,1,5,Monday,Bodija,Oyo,Rice 50Kg,Grains,Mr Ade,5.0,79720.0,78362.0,398600.0,1358.0,1.7329828233072153,Premium,2024-01-29
TXN0489,2024-01-29,2024,1,5,Monday,Bodija,Oyo,Rice 50Kg,Grains,Mr Ade,5.0,79720.0,78437.0,398600.0,1283.0,1.6357076379769753,Premium,2024-01-29
TXN0489,2024-01-29,2024,1,5,Monday,Bodija,Oyo,Rice 50Kg,Grains,Mr Ade,5.0,79720.0,78694.0,398600.0,1026.0,1.3037842783439653,Premium,2024-01-29
TXN0490,2024-01-09,2024,1,2,Tuesday,Wuse,Abuja,Beans Brown,Grains,Alhaji Musa,2.0,4008.0,3667.5,8016.0,340.5,9.284253578732105,Low,2024-01-08
TXN0490,2024-01-09,2024,1,2,Tuesday,Wuse,Abuja,Beans Brown,Grains,Alhaji Musa,2.0,4008.0,2783.0,8016.0,1225.0,44.017247574559825,Low,2024-01-08
TXN0490,2024-01-09,2024,1,2,Tuesday,Wuse,Abuja,Beans Brown,Grains,Alhaji Musa,2.0,4008.0,2519.0,8016.0,1489.0,59.110758237395785,Low,2024-01-08
TXN0490,2024-01-09,2024,1,2,Tuesday,Wuse,Abuja,Beans Brown,Grains,Alhaji Musa,2.0,4008.0,2570.0,8016.0,1438.0,55.95330739299611,Low,2024-01-08
TXN0490,2024-01-09,2024,1,2,Tuesday,Wuse,Abuja,Beans Brown,Grains,Alhaji Musa,2.0,4008.0,4400.0,8016.0,-392.0,-8.90909090909091,Low,2024-01-08
TXN0490,2024-01-09,2024,1,2,Tuesday,Wuse,Abuja,Beans Brown,Grains,Alhaji Musa,2.0,4008.0,3000.0,8016.0,1008.0,33.6,Low,2024-01-08
TXN0490,2024-01-09,2024,1,2,Tuesday,Wuse,Abuja,Beans Brown,Grains,Alhaji Musa,2.0,4008.0,6475.0,8016.0,-2467.0,-38.1003861003861,Low,2024-01-08
TXN0490,2024-01-09,2024,1,2,Tuesday,Wuse,Abuja,Beans Brown,Grains,Alhaji Musa,2.0,4008.0,3598.0,8016.0,410.0,11.395219566425792,Low,2024-01-08
TXN0490,2024-01-09,2024,1,2,Tuesday,Wuse,Abuja,Beans Brown,Grains,Alhaji Musa,2.0,4008.0,5776.0,8016.0,-1768.0,-30.60941828254848,Low,2024-01-08
TXN0491,2024-01-07,2024,1,1,Sunday,Bodija,Oyo,Rice 50Kg,Grains,Mrs Okeke,5.0,78551.0,78519.0,392755.0,32.0,0.040754467071664184,Premium,2024-01-01
TXN0491,2024-01-07,2024,1,1,Sunday,Bodija,Oyo,Rice 50Kg,Grains,Mrs Okeke,5.0,78551.0,79057.0,392755.0,-506.0,-0.6400445248365104,Premium,2024-01-01
TXN0491,2024-01-07,2024,1,1,Sunday,Bodija,Oyo,Rice 50Kg,Grains,Mrs Okeke,5.0,78551.0,77992.0,392755.0,559.0,0.7167401784798441,Premium,2024-01-01
TXN0491,2024-01-07,2024,1,1,Sunday,Bodija,Oyo,Rice 50Kg,Grains,Mrs Okeke,5.0,78551.0,75893.0,392755.0,2658.0,3.5022992897895717,Premium,2024-01-01
TXN0491,2024-01-07,2024,1,1,Sunday,Bodija,Oyo,Rice 50Kg,Grains,Mrs Okeke,5.0,78551.0,78461.0,392755.0,90.0,0.11470666955557537,Premium,2024-01-01
TXN0491,2024-01-07,2024,1,1,Sunday,Bodija,Oyo,Rice 50Kg,Grains,Mrs Okeke,5.0,78551.0,78569.0,392755.0,-18.0,-0.02290979903015184,Premium,2024-01-01
TXN0491,2024-01-07,2024,1,1,Sunday,Bodija,Oyo,Rice 50Kg,Grains,Mrs Okeke,5.0,78551.0,78817.0,392755.0,-266.0,-0.33749064288161185,Premium,2024-01-01
TXN0491,2024-01-07,2024,1,1,Sunday,Bodija,Oyo,Rice 50Kg,Grains,Mrs Okeke,5.0,78551.0,80162.0,392755.0,-1611.0,-2.0096803971956785,Premium,2024-01-01
TXN0492,2024-01-03,2024,1,1,Wednesday,Ogbete,Enugu,Beans Brown,Grains,Mr Ade,2.0,3019.0,4198.0,6038.0,-1179.0,-28.08480228680324,Low,2024-01-01
TXN0492,2024-01-03,2024,1,1,Wednesday,Ogbete,Enugu,Beans Brown,Grains,Mr Ade,2.0,3019.0,3163.0,6038.0,-144.0,-4.552639898830224,Low,2024-01-01
TXN0492,2024-01-03,2024,1,1,Wednesday,Ogbete,Enugu,Beans Brown,Grains,Mr Ade,2.0,3019.0,3378.0,6038.0,-359.0,-10.627590290112494,Low,2024-01-01
TXN0492,2024-01-03,2024,1,1,Wednesday,Ogbete,Enugu,Beans Brown,Grains,Mr Ade,2.0,3019.0,3401.0,6038.0,-382.0,-11.231990591002647,Low,2024-01-01
TXN0492,2024-01-03,2024,1,1,Wednesday,Ogbete,Enugu,Beans Brown,Grains,Mr Ade,2.0,3019.0,2924.0,6038.0,95.0,3.248974008207935,Low,2024-01-01
TXN0493,2024-01-05,2024,1,1,Friday,Bodija,Oyo,Garri White,Grains,Mrs Okeke,,3904.0,4473.0,,-569.0,-12.720769058797227,Low,2024-01-01
TXN0493,2024-01-05,2024,1,1,Friday,Bodija,Oyo,Garri White,Grains,Mrs Okeke,,3904.0,1839.0,,2065.0,112.28928765633496,Low,2024-01-01
TXN0494,2024-01-08,2024,1,2,Monday,Bodija,Oyo,Beans Brown,Grains,Mr Ade,1.0,4765.0,4302.5,4765.0,462.5,10.749564206856478,Low,2024-01-08
TXN0494,2024-01-08,2024,1,2,Monday,Bodija,Oyo,Beans Brown,Grains,Mr Ade,1.0,4765.0,3527.0,4765.0,1238.0,35.10065211227672,Low,2024-01-08
TXN0494,2024-01-08,2024,1,2,Monday,Bodija,Oyo,Beans Brown,Grains,Mr Ade,1.0,4765.0,5822.0,4765.0,-1057.0,-18.155273102026793,Low,2024-01-08
TXN0494,2024-01-08,2024,1,2,Monday,Bodija,Oyo,Beans Brown,Grains,Mr Ade,1.0,4765.0,2602.0,4765.0,2163.0,83.12836279784781,Low,2024-01-08
TXN0494,2024-01-08,2024,1,2,Monday,Bodija,Oyo,Beans Brown,Grains,Mr Ade,1.0,4765.0,2333.0,4765.0,2432.0,104.24346335190742,Low,2024-01-08
TXN0495,2024-01-15,2024,1,3,Monday,Ogbete,Enugu,Garri White,Grains,Mr Ade,2.0,4116.0,1022.0,8232.0,3094.0,302.7397260273973,Low,2024-01-15
TXN0495,2024-01-15,2024,1,3,Monday,Ogbete,Enugu,Garri White,Grains,Mr Ade,2.0,4116.0,3483.0,8232.0,633.0,18.1739879414298,Low,2024-01-15
TXN0495,2024-01-15,2024,1,3,Monday,Ogbete,Enugu,Garri White,Grains,Mr Ade,2.0,4116.0,2749.0,8232.0,1367.0,49.72717351764278,Low,2024-01-15
TXN0495,2024-01-15,2024,1,3,Monday,Ogbete,Enugu,Garri White,Grains,Mr Ade,2.0,4116.0,5619.0,8232.0,-1503.0,-26.748531767218363,Low,2024-01-15
TXN0495,2024-01-15,2024,1,3,Monday,Ogbete,Enugu,Garri White,Grains,Mr Ade,2.0,4116.0,4535.0,8232.0,-419.0,-9.239250275633957,Low,2024-01-15
TXN0495,2024-01-15,2024,1,3,Monday,Ogbete,Enugu,Garri White,Grains,Mr Ade,2.0,4116.0,1299.0,8232.0,2817.0,216.8591224018476,Low,2024-01-15
TXN0495,2024-01-15,2024,1,3,Monday,Ogbete,Enugu,Garri White,Grains,Mr Ade,2.0,4116.0,3508.0,8232.0,608.0,17.33181299885975,Low,2024-01-15
TXN0496,2024-01-28,2024,1,4,Sunday,Balogun,Lagos,Beans Brown,Grains,Mama Ngozi,,2871.0,6699.0,,-3828.0,-57.14285714285714,Low,2024-01-22
TXN0496,2024-01-28,2024,1,4,Sunday,Balogun,Lagos,Beans Brown,Grains,Mama Ngozi,,2871.0,5447.0,,-2576.0,-47.29208738755278,Low,2024-01-22
TXN0498,2024-01-18,2024,1,3,Thursday,Wuse,Abuja,Rice 50Kg,Grains,Mrs Okeke,,78134.0,81435.0,,-3301.0,-4.053539632836004,Premium,2024-01-15
TXN0498,2024-01-18,2024,1,3,Thursday,Wuse,Abuja,Rice 50Kg,Grains,Mrs Okeke,,78134.0,80303.0,,-2169.0,-2.701019887177316,Premium,2024-01-15
TXN0498,2024-01-18,2024,1,3,Thursday,Wuse,Abuja,Rice 50Kg,Grains,Mrs Okeke,,78134.0,79774.0,,-1640.0,-2.05580765662998,Premium,2024-01-15
TXN0499,2024-01-17,2024,1,3,Wednesday,Bodija,Oyo,Beans Brown,Grains,Mrs Okeke,,4683.0,5296.0,,-613.0,-11.574773413897281,Low,2024-01-15
TXN0499,2024-01-17,2024,1,3,Wednesday,Bodija,Oyo,Beans Brown,Grains,Mrs Okeke,,4683.0,4291.0,,392.0,9.135399673735726,Low,2024-01-15
TXN0499,2024-01-17,2024,1,3,Wednesday,Bodija,Oyo,Beans Brown,Grains,Mrs Okeke,,4683.0,3142.0,,1541.0,49.045194143857415,Low,2024-01-15
TXN0499,2024-01-17,2024,1,3,Wednesday,Bodija,Oyo,Beans Brown,Grains,Mrs Okeke,,4683.0,4170.0,,513.0,12.302158273381295,Low,2024-01-15
TXN0499,2024-01-17,2024,1,3,Wednesday,Bodija,Oyo,Beans Brown,Grains,Mrs Okeke,,4683.0,3448.0,,1235.0,35.81786542923434,Low,2024-01-15
TXN0499,2024-01-17,2024,1,3,Wednesday,Bodija,Oyo,Beans Brown,Grains,Mrs Okeke,,4683.0,6666.0,,-1983.0,-29.74797479747975,Low,2024-01-15
TXN0499,2024-01-17,2024,1,3,Wednesday,Bodija,Oyo,Beans Brown,Grains,Mrs Okeke,,4683.0,5985.0,,-1302.0,-21.75438596491228,Low,2024-01-15
TXN0499,2024-01-17,2024,1,3,Wednesday,Bodija,Oyo,Beans Brown,Grains,Mrs Okeke,,4683.0,5331.0,,-648.0,-12.155317951603827,Low,2024-01-15
TXN0499,2024-01-17,2024,1,3,Wednesday,Bodija,Oyo,Beans Brown,Grains,Mrs Okeke,,4683.0,5527.0,,-844.0,-15.270490320246063,Low,2024-01-15
TXN0499,2024-01-17,2024,1,3,Wednesday,Bodija,Oyo,Beans Brown,Grains,Mrs Okeke,,4683.0,3093.0,,1590.0,51.40640155189137,Low,2024-01-15
TXN0499,2024-01-17,2024,1,3,Wednesday,Bodija,Oyo,Beans Brown,Grains,Mrs Okeke,,4683.0,6048.0,,-1365.0,-22.569444444444446,Low,2024-01-15
TXN0500,2024-01-05,2024,1,1,Friday,Balogun,Lagos,Beans Brown,Grains,Mama Ngozi,,3658.0,5901.0,,-2243.0,-38.01050669378071,Low,2024-01-01
TXN0500,2024-01-05,2024,1,1,Friday,Balogun,Lagos,Beans Brown,Grains,Mama Ngozi,,3658.0,4915.0,,-1257.0,-25.57477110885046,Low,2024-01-01
TXN0500,2024-01-05,2024,1,1,Friday,Balogun,Lagos,Beans Brown,Grains,Mama Ngozi,,3658.0,4561.0,,-903.0,-19.79828984871739,Low,2024-01-01
TXN0500,2024-01-05,2024,1,1,Friday,Balogun,Lagos,Beans Brown,Grains,Mama Ngozi,,3658.0,2015.0,,1643.0,81.53846153846153,Low,2024-01-01
TXN0502,2024-01-12,2024,1,2,Friday,Wuse,Abuja,Rice 50Kg,Grains,Alhaji Musa,2.0,80242.0,78875.0,160484.0,1367.0,1.7331220285261488,Premium,2024-01-08
TXN0502,2024-01-12,2024,1,2,Friday,Wuse,Abuja,Rice 50Kg,Grains,Alhaji Musa,2.0,80242.0,78980.0,160484.0,1262.0,1.5978728792099266,Premium,2024-01-08
TXN0502,2024-01-12,2024,1,2,Friday,Wuse,Abuja,Rice 50Kg,Grains,Alhaji Musa,2.0,80242.0,79808.0,160484.0,434.0,0.5438051323175622,Premium,2024-01-08
TXN0502,2024-01-12,2024,1,2,Friday,Wuse,Abuja,Rice 50Kg,Grains,Alhaji Musa,2.0,80242.0,80238.0,160484.0,4.0,0.004985169121862459,Premium,2024-01-08
TXN0502,2024-01-12,2024,1,2,Friday,Wuse,Abuja,Rice 50Kg,Grains,Alhaji Musa,2.0,80242.0,77935.0,160484.0,2307.0,2.9601591069480975,Premium,2024-01-08
TXN0502,2024-01-12,2024,1,2,Friday,Wuse,Abuja,Rice 50Kg,Grains,Alhaji Musa,2.0,80242.0,78071.0,160484.0,2171.0,2.780802090404888,Premium,2024-01-08
TXN0503,2024-01-09,2024,1,2,Tuesday,Balogun,Lagos,Garri White,Grains,Mama Ngozi,1.0,5671.0,1528.0,5671.0,4143.0,271.1387434554974,Low,2024-01-08
TXN0503,2024-01-09,2024,1,2,Tuesday,Balogun,Lagos,Garri White,Grains,Mama Ngozi,1.0,5671.0,2367.0,5671.0,3304.0,139.58597380650613,Low,2024-01-08
TXN0503,2024-01-09,2024,1,2,Tuesday,Balogun,Lagos,Garri White,Grains,Mama Ngozi,1.0,5671.0,3514.0,5671.0,2157.0,61.38303927148549,Low,2024-01-08
TXN0503,2024-01-09,2024,1,2,Tuesday,Balogun,Lagos,Garri White,Grains,Mama Ngozi,1.0,5671.0,5052.0,5671.0,619.0,12.252573238321457,Low,2024-01-08
TXN0503,2024-01-09,2024,1,2,Tuesday,Balogun,Lagos,Garri White,Grains,Mama Ngozi,1.0,5671.0,1605.0,5671.0,4066.0,253.33333333333331,Low,2024-01-08
TXN0503,2024-01-09,2024,1,2,Tuesday,Balogun,Lagos,Garri White,Grains,Mama Ngozi,1.0,5671.0,3433.0,5671.0,2238.0,65.19079522283717,Low,2024-01-08
TXN0503,2024-01-09,2024,1,2,Tuesday,Balogun,Lagos,Garri White,Grains,Mama Ngozi,1.0,5671.0,2991.0,5671.0,2680.0,89.6021397525911,Low,2024-01-08
TXN0503,2024-01-09,2024,1,2,Tuesday,Balogun,Lagos,Garri White,Grains,Mama Ngozi,1.0,5671.0,3027.0,5671.0,2644.0,87.34720845721837,Low,2024-01-08
TXN0503,2024-01-09,2024,1,2,Tuesday,Balogun,Lagos,Garri White,Grains,Mama Ngozi,1.0,5671.0,3058.0,5671.0,2613.0,85.44800523217789,Low,2024-01-08
TXN0503,2024-01-09,2024,1,2,Tuesday,Balogun,Lagos,Garri White,Grains,Mama Ngozi,1.0,5671.0,5164.0,5671.0,507.0,9.817970565453136,Low,2024-01-08
TXN0505,2024-01-28,2024,1,4,Sunday,Bodija,Oyo,Beans Brown,Grains,Alhaji Musa,,5624.0,5682.0,,-58.0,-1.0207673354452658,Low,2024-01-22
TXN0505,2024-01-28,2024,1,4,Sunday,Bodija,Oyo,Beans Brown,Grains,Alhaji Musa,,5624.0,4302.5,,1321.5,30.71470075537478,Low,2024-01-22
TXN0505,2024-01-28,2024,1,4,Sunday,Bodija,Oyo,Beans Brown,Grains,Alhaji Musa,,5624.0,4099.0,,1525.0,37.20419614540132,Low,2024-01-22
TXN0506,2024-01-21,2024,1,3,Sunday,Wuse,Abuja,Palm Oil 25L,Oil,Mama Ngozi,2.0,,,,,,,2024-01-15
TXN0507,2024-01-14,2024,1,2,Sunday,Wuse,Abuja,Garri White,Grains,Alhaji Musa,,2369.0,3646.0,,-1277.0,-35.0246845858475,Low,2024-01-08
TXN0507,2024-01-14,2024,1,2,Sunday,Wuse,Abuja,Garri White,Grains,Alhaji Musa,,2369.0,3496.0,,-1127.0,-32.23684210526316,Low,2024-01-08
TXN0507,2024-01-14,2024,1,2,Sunday,Wuse,Abuja,Garri White,Grains,Alhaji Musa,,2369.0,3294.0,,-925.0,-28.081360048573163,Low,2024-01-08
TXN0507,2024-01-14,2024,1,2,Sunday,Wuse,Abuja,Garri White,Grains,Alhaji Musa,,2369.0,5359.0,,-2990.0,-55.793991416309005,Low,2024-01-08
TXN0507,2024-01-14,2024,1,2,Sunday,Wuse,Abuja,Garri White,Grains,Alhaji Musa,,2369.0,3217.0,,-848.0,-26.359962698165994,Low,2024-01-08
TXN0507,2024-01-14,2024,1,2,Sunday,Wuse,Abuja,Garri White,Grains,Alhaji Musa,,2369.0,3257.0,,-888.0,-27.26435369972367,Low,2024-01-08
TXN0508,2024-01-21,2024,1,3,Sunday,Bodija,Oyo,Palm Oil 25L,Oil,Mama Ngozi,10.0,35226.0,35226.0,352260.0,0.0,0.0,High,2024-01-15
TXN0509,2024-01-21,2024,1,3,Sunday,Balogun,Lagos,Beans Brown,Grains,Mama Ngozi,,7052.0,6554.0,,498.0,7.598413182789137,Low,2024-01-15
TXN0509,2024-01-21,2024,1,3,Sunday,Balogun,Lagos,Beans Brown,Grains,Mama Ngozi,,7052.0,5779.0,,1273.0,22.028032531579857,Low,2024-01-15
TXN0509,2024-01-21,2024,1,3,Sunday,Balogun,Lagos,Beans Brown,Grains,Mama Ngozi,,7052.0,4792.0,,2260.0,47.16193656093489,Low,2024-01-15
TXN0509,2024-01-21,2024,1,3,Sunday,Balogun,Lagos,Beans Brown,Grains,Mama Ngozi,,7052.0,2662.0,,4390.0,164.9135987978963,Low,2024-01-15
TXN0509,2024-01-21,2024,1,3,Sunday,Balogun,Lagos,Beans Brown,Grains,Mama Ngozi,,7052.0,5948.0,,1104.0,18.560860793544048,Low,2024-01-15
TXN0509,2024-01-21,2024,1,3,Sunday,Balogun,Lagos,Beans Brown,Grains,Mama Ngozi,,7052.0,1979.0,,5073.0,256.34158665992925,Low,2024-01-15
TXN0510,2024-01-13,2024,1,2,Saturday,Balogun,Lagos,Beans Brown,Grains,Alhaji Musa,5.0,3674.0,2456.0,18370.0,1218.0,49.5928338762215,Low,2024-01-08
TXN0510,2024-01-13,2024,1,2,Saturday,Balogun,Lagos,Beans Brown,Grains,Alhaji Musa,5.0,3674.0,2010.0,18370.0,1664.0,82.78606965174129,Low,2024-01-08
TXN0510,2024-01-13,2024,1,2,Saturday,Balogun,Lagos,Beans Brown,Grains,Alhaji Musa,5.0,3674.0,5748.0,18370.0,-2074.0,-36.0821155184412,Low,2024-01-08
TXN0510,2024-01-13,2024,1,2,Saturday,Balogun,Lagos,Beans Brown,Grains,Alhaji Musa,5.0,3674.0,4561.0,18370.0,-887.0,-19.447489585617188,Low,2024-01-08
TXN0511,2024-01-16,2024,1,3,Tuesday,Ogbete,Enugu,Rice 50Kg,Grains,Mama Ngozi,2.0,81679.0,81344.0,163358.0,335.0,0.4118312352478363,Premium,2024-01-15
TXN0511,2024-01-16,2024,1,3,Tuesday,Ogbete,Enugu,Rice 50Kg,Grains,Mama Ngozi,2.0,81679.0,78793.0,163358.0,2886.0,3.6627619204751687,Premium,2024-01-15
TXN0511,2024-01-16,2024,1,3,Tuesday,Ogbete,Enugu,Rice 50Kg,Grains,Mama Ngozi,2.0,81679.0,76741.0,163358.0,4938.0,6.43463077103504,Premium,2024-01-15
TXN0511,2024-01-16,2024,1,3,Tuesday,Ogbete,Enugu,Rice 50Kg,Grains,Mama Ngozi,2.0,81679.0,79484.0,163358.0,2195.0,2.7615620753862413,Premium,2024-01-15
TXN0511,2024-01-16,2024,1,3,Tuesday,Ogbete,Enugu,Rice 50Kg,Grains,Mama Ngozi,2.0,81679.0,79186.0,163358.0,2493.0,3.148283787538201,Premium,2024-01-15
TXN0511,2024-01-16,2024,1,3,Tuesday,Ogbete,Enugu,Rice 50Kg,Grains,Mama Ngozi,2.0,81679.0,77902.0,163358.0,3777.0,4.848399270878796,Premium,2024-01-15
TXN0511,2024-01-16,2024,1,3,Tuesday,Ogbete,Enugu,Rice 50Kg,Grains,Mama Ngozi,2.0,81679.0,80347.0,163358.0,1332.0,1.6578092523678545,Premium,2024-01-15
TXN0512,2024-01-17,2024,1,3,Wednesday,Bodija,Oyo,Beans Brown,Grains,Mrs Okeke,,3689.0,5296.0,,-1607.0,-30.34365558912387,Low,2024-01-15
TXN0512,2024-01-17,2024,1,3,Wednesday,Bodija,Oyo,Beans Brown,Grains,Mrs Okeke,,3689.0,4291.0,,-602.0,-14.02936378466558,Low,2024-01-15
TXN0512,2024-01-17,2024,1,3,Wednesday,Bodija,Oyo,Beans Brown,Grains,Mrs Okeke,,3689.0,3142.0,,547.0,17.409293443666453,Low,2024-01-15
TXN0512,2024-01-17,2024,1,3,Wednesday,Bodija,Oyo,Beans Brown,Grains,Mrs Okeke,,3689.0,4170.0,,-481.0,-11.534772182254196,Low,2024-01-15
TXN0512,2024-01-17,2024,1,3,Wednesday,Bodija,Oyo,Beans Brown,Grains,Mrs Okeke,,3689.0,3448.0,,241.0,6.989559164733179,Low,2024-01-15
TXN0512,2024-01-17,2024,1,3,Wednesday,Bodija,Oyo,Beans Brown,Grains,Mrs Okeke,,3689.0,6666.0,,-2977.0,-44.659465946594665,Low,2024-01-15
TXN0512,2024-01-17,2024,1,3,Wednesday,Bodija,Oyo,Beans Brown,Grains,Mrs Okeke,,3689.0,5985.0,,-2296.0,-38.3625730994152,Low,2024-01-15
TXN0512,2024-01-17,2024,1,3,Wednesday,Bodija,Oyo,Beans Brown,Grains,Mrs Okeke,,3689.0,5331.0,,-1642.0,-30.800975426749204,Low,2024-01-15
TXN0512,2024-01-17,2024,1,3,Wednesday,Bodija,Oyo,Beans Brown,Grains,Mrs Okeke,,3689.0,5527.0,,-1838.0,-33.25493034195766,Low,2024-01-15
TXN0512,2024-01-17,2024,1,3,Wednesday,Bodija,Oyo,Beans Brown,Grains,Mrs Okeke,,3689.0,3093.0,,596.0,19.269317814419658,Low,2024-01-15
TXN0512,2024-01-17,2024,1,3,Wednesday,Bodija,Oyo,Beans Brown,Grains,Mrs Okeke,,3689.0,6048.0,,-2359.0,-39.004629629629626,Low,2024-01-15
TXN0515,2024-01-01,2024,1,1,Monday,Balogun,Lagos,Palm Oil 25L,Oil,Mr Ade,2.0,38443.0,38443.0,76886.0,0.0,0.0,High,2024-01-01
TXN0516,2024-01-31,2024,1,5,Wednesday,Bodija,Oyo,Garri White,Grains,Mrs Okeke,1.0,5740.0,2554.0,5740.0,3186.0,124.74549725920126,Low,2024-01-29
TXN0516,2024-01-31,2024,1,5,Wednesday,Bodija,Oyo,Garri White,Grains,Mrs Okeke,1.0,5740.0,2705.0,5740.0,3035.0,112.1996303142329,Low,2024-01-29
TXN0516,2024-01-31,2024,1,5,Wednesday,Bodija,Oyo,Garri White,Grains,Mrs Okeke,1.0,5740.0,5947.0,5740.0,-207.0,-3.4807465949218095,Low,2024-01-29
TXN0516,2024-01-31,2024,1,5,Wednesday,Bodija,Oyo,Garri White,Grains,Mrs Okeke,1.0,5740.0,2295.0,5740.0,3445.0,150.10893246187365,Low,2024-01-29
TXN0516,2024-01-31,2024,1,5,Wednesday,Bodija,Oyo,Garri White,Grains,Mrs Okeke,1.0,5740.0,3984.0,5740.0,1756.0,44.07630522088353,Low,2024-01-29
TXN0516,2024-01-31,2024,1,5,Wednesday,Bodija,Oyo,Garri White,Grains,Mrs Okeke,1.0,5740.0,1155.0,5740.0,4585.0,396.969696969697,Low,2024-01-29
TXN0516,2024-01-31,2024,1,5,Wednesday,Bodija,Oyo,Garri White,Grains,Mrs Okeke,1.0,5740.0,3282.5,5740.0,2457.5,74.86671744097487,Low,2024-01-29
TXN0516,2024-01-31,2024,1,5,Wednesday,Bodija,Oyo,Garri White,Grains,Mrs Okeke,1.0,5740.0,1809.0,5740.0,3931.0,217.30237700386957,Low,2024-01-29
TXN0516,2024-01-31,2024,1,5,Wednesday,Bodija,Oyo,Garri White,Grains,Mrs Okeke,1.0,5740.0,1126.0,5740.0,4614.0,409.76909413854355,Low,2024-01-29
TXN0517,2024-01-08,2024,1,2,Monday,Balogun,Lagos,Palm Oil 25L,Oil,Mrs Okeke,2.0,36085.0,36085.0,72170.0,0.0,0.0,High,2024-01-08
TXN0519,2024-01-04,2024,1,1,Thursday,Balogun,Lagos,Palm Oil 25L,Oil,Mrs Okeke,2.0,36587.0,36587.0,73174.0,0.0,0.0,High,2024-01-01
TXN0520,2024-01-22,2024,1,4,Monday,Ogbete,Enugu,Palm Oil 25L,Oil,Mr Ade,,36995.0,36995.0,,0.0,0.0,High,2024-01-22
TXN0521,2024-01-09,2024,1,2,Tuesday,Bodija,Oyo,Beans Brown,Grains,Mrs Okeke,5.0,6780.0,4302.5,33900.0,2477.5,57.58280069726903,Low,2024-01-08
TXN0521,2024-01-09,2024,1,2,Tuesday,Bodija,Oyo,Beans Brown,Grains,Mrs Okeke,5.0,6780.0,3527.0,33900.0,3253.0,92.23135809469805,Low,2024-01-08
TXN0521,2024-01-09,2024,1,2,Tuesday,Bodija,Oyo,Beans Brown,Grains,Mrs Okeke,5.0,6780.0,5822.0,33900.0,958.0,16.454826520096187,Low,2024-01-08
TXN0521,2024-01-09,2024,1,2,Tuesday,Bodija,Oyo,Beans Brown,Grains,Mrs Okeke,5.0,6780.0,2602.0,33900.0,4178.0,160.56879323597232,Low,2024-01-08
TXN0521,2024-01-09,2024,1,2,Tuesday,Bodija,Oyo,Beans Brown,Grains,Mrs Okeke,5.0,6780.0,2333.0,33900.0,4447.0,190.61294470638663,Low,2024-01-08
TXN0522,2024-01-23,2024,1,4,Tuesday,Bodija,Oyo,Beans Brown,Grains,Mama Ngozi,1.0,4082.0,5682.0,4082.0,-1600.0,-28.159098908834917,Low,2024-01-22
TXN0522,2024-01-23,2024,1,4,Tuesday,Bodija,Oyo,Beans Brown,Grains,Mama Ngozi,1.0,4082.0,4302.5,4082.0,-220.5,-5.124927367809414,Low,2024-01-22
TXN0522,2024-01-23,2024,1,4,Tuesday,Bodija,Oyo,Beans Brown,Grains,Mama Ngozi,1.0,4082.0,4099.0,4082.0,-17.0,-0.4147353012929983,Low,2024-01-22
